timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1632247769114,361,GET /tasks/id,200,,Find Tasks Group 3-16,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,354,0,0
1632247769070,411,GET /tasks,200,,Find Tasks Group 3-3,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,339,0,0
1632247769067,418,GET /tasks,200,,Find Tasks Group 3-1,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,346,0,0
1632247769078,412,GET /tasks/id,200,,Find Tasks Group 3-12,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,337,0,0
1632247769076,418,GET /tasks,200,,Find Tasks Group 3-20,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,345,0,0
1632247769097,402,GET /tasks/id,200,,Find Tasks Group 3-13,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,330,0,0
1632247769078,422,GET /tasks,200,,Find Tasks Group 3-6,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,346,0,0
1632247769075,443,GET /tasks,200,,Find Tasks Group 3-7,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,374,0,0
1632247769111,410,GET /tasks,200,,Find Tasks Group 3-10,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,338,0,0
1632247769109,413,GET /tasks/id,200,,Find Tasks Group 3-11,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,341,0,0
1632247769109,419,GET /tasks/id,200,,Find Tasks Group 3-15,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,342,0,0
1632247769161,368,GET /tasks,200,,Find Tasks Group 3-19,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,290,0,0
1632247769159,374,GET /tasks,200,,Find Tasks Group 3-18,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,290,0,0
1632247769082,455,GET /tasks,200,,Find Tasks Group 3-2,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,375,0,0
1632247768764,774,GET /tasks/id,200,,Find Tasks Group 3-8,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,695,0,0
1632247761669,8143,PUT /task/id,204,,Manage Tasks Group 2-5,,true,,359,640,20,40,http://localhost:8080/api/v1/tasks/99,0,0,0
1632247769333,494,GET /tasks,200,,Find Tasks Group 3-17,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,487,0,0
1632247769343,525,GET /tasks,200,,Find Tasks Group 3-4,text,true,,1447,346,20,40,http://localhost:8080/api/v1/tasks,478,0,0
1632247769501,393,GET /tasks/id,200,,Find Tasks Group 3-6,text,true,,609,348,20,40,http://localhost:8080/api/v1/tasks/1,376,0,0
